"","Population","Row","Column","Block","Family","Replicate","Weevil_dam_binary","Total_Height_early","Scar_length_cm","scar_div_earlyheight","Patch_ID","Latitude","Longitude","Transect_ID","CTD_m","City_dist","Urb_Rur","Urb_score","Year","Pop_ID"
"1545",41,15,45,4,4,5,NA,34.4,3.648,0.106046511627907,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"2021","MW041"
"1546",41,14,5,3,2,1,NA,44,0.5,0.0113636363636364,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"2021","MW041"
"1547",41,2,30,2,1,1,NA,70.1,5.19,0.074037089871612,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"2021","MW041"
"1548",41,1,14,1,2,5,NA,45.8,7.25,0.158296943231441,"AS054",43.675131,-79.571575,"North",15496.0628619836,15.4960628619836,"Urban",0.524692,"2021","MW041"
"1549",42,11,27,4,2,4,NA,17.7,2.02,0.114124293785311,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1550",42,16,45,4,1,5,NA,0,0,NA,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1551",42,21,17,3,2,3,NA,95.9,0.929,0.00968717413972888,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1552",42,11,42,4,1,4,NA,0,0,NA,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1553",42,10,8,1,1,1,NA,108.9,4.633,0.0425436179981635,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1554",42,6,41,2,1,2,NA,16.7,2.4,0.143712574850299,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1555",42,13,8,3,2,5,NA,142.9,12.387,0.0866829951014696,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1556",42,10,14,1,2,1,NA,40.6,7.906,0.194729064039409,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1557",42,18,13,3,1,3,NA,54.3,11.777,0.216887661141805,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1558",42,2,29,2,2,2,NA,0,0,NA,"AS055",43.664067,-79.577284,"North",15838.6656760841,15.8386656760841,"Urban",2.65813,"2021","MW042"
"1559",45,19,10,3,1,3,NA,0,0,NA,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"2021","MW045"
"1560",45,9,23,2,2,1,NA,73.1,1.91,0.0261285909712722,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"2021","MW045"
"1561",45,12,40,4,2,2,NA,7.8,0,0,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"2021","MW045"
"1562",45,9,31,2,2,4,NA,93.9,27.837,0.296453674121406,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"2021","MW045"
"1563",45,16,36,4,1,5,NA,0,0,NA,"AS058",43.335538,-79.962974,"Rural",59030.3809861202,59.0303809861202,"Rural",-2.92002,"2021","MW045"
"1564",46,7,14,1,5,5,NA,11.1,1.933,0.174144144144144,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1565",46,6,13,1,5,1,NA,51.3,1.21,0.0235867446393762,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1566",46,20,4,3,5,4,NA,32.9,3.673,0.111641337386018,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1567",46,18,5,3,4,5,NA,60,2.159,0.0359833333333333,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1568",46,18,40,4,2,1,NA,7.1,0,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1569",46,8,25,2,2,5,NA,18.9,0,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1570",46,6,17,1,1,3,NA,0,0,NA,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1571",46,4,46,2,4,1,NA,212,13.2,0.0622641509433962,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1572",46,15,5,3,4,3,NA,40.5,5.7,0.140740740740741,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1573",46,17,8,3,3,4,NA,79.4,14.16,0.178337531486146,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1574",46,19,19,3,2,4,NA,49.6,10.95,0.220766129032258,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1575",46,16,11,3,4,4,NA,88.3,22.444,0.254178935447339,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1576",46,3,38,2,2,3,NA,253.5,24.053,0.0948836291913215,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1577",46,14,21,3,4,2,NA,60.2,2.64,0.0438538205980066,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1578",46,14,28,4,5,2,NA,82.6,8.38,0.101452784503632,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1579",46,3,42,2,2,2,NA,273.2,34.395,0.125896778916545,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1580",46,19,46,4,3,5,NA,3.6,0,0,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1581",46,2,17,1,1,5,NA,185.2,19.3,0.104211663066955,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1582",46,12,13,3,3,2,NA,0,0,NA,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1583",46,5,18,1,5,3,NA,98.2,12.915,0.131517311608961,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1584",46,21,10,3,1,4,NA,56.7,14.015,0.247178130511464,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1585",46,19,22,3,3,1,NA,20,4.8,0.24,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1586",46,12,5,3,1,2,NA,69.5,14.7,0.211510791366906,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1587",46,10,22,1,1,1,NA,116.8,20.561,0.17603595890411,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1588",46,13,22,3,3,3,NA,123,22.446,0.182487804878049,"AS059",43.343046,-79.959704,"Rural",58314.3855323293,58.3143855323293,"Rural",-2.26854,"2021","MW046"
"1589",47,7,11,1,4,4,NA,130.2,19.76,0.151766513056836,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1590",47,21,14,3,3,1,NA,18.7,1.49,0.0796791443850267,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1591",47,5,21,1,4,5,NA,81.3,6.092,0.0749323493234932,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1592",47,12,11,3,1,4,NA,159,4.3,0.0270440251572327,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1593",47,10,21,1,5,2,NA,0,NA,NA,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1594",47,8,19,1,5,1,NA,41,0.93,0.0226829268292683,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1595",47,18,23,3,3,4,NA,0,0,NA,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1596",47,9,42,2,5,4,NA,100.8,0,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1597",47,10,31,2,4,1,NA,42.2,8.386,0.198720379146919,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1598",47,5,17,1,3,3,NA,61,3.157,0.0517540983606557,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1599",47,2,40,2,2,4,NA,268.4,19.01,0.0708271236959762,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1600",47,21,19,3,5,5,NA,0,0,NA,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1601",47,12,3,3,4,3,NA,4.7,0,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1602",47,10,46,4,4,2,NA,40.1,2.516,0.0627431421446384,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1603",47,5,16,1,1,5,NA,96.5,7.635,0.0791191709844559,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1604",47,7,4,1,2,2,NA,89.3,1.446,0.0161926091825308,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1605",47,21,46,4,2,5,NA,24.5,0,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1606",47,14,17,3,3,2,NA,51.7,11.1,0.214700193423598,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1607",47,12,42,4,5,3,NA,15.1,0,0,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1608",47,2,24,2,2,3,NA,63.3,0.16,0.00252764612954186,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1609",47,4,5,1,1,1,NA,174.4,4.19,0.0240252293577982,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1610",47,4,4,1,3,5,NA,34.4,0.33,0.00959302325581395,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1611",47,19,15,3,1,2,NA,146.9,11.24,0.0765146358066712,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1612",47,14,30,4,2,1,NA,88.8,16.58,0.186711711711712,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1613",47,20,39,4,1,3,NA,39.4,3.604,0.0914720812182741,"AS060",43.519441,-79.750471,"Rural",33468.5354488643,33.4685354488643,"Rural",-2.66342,"2021","MW047"
"1614",49,2,36,2,4,3,NA,59.9,1.63,0.027212020033389,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1615",49,18,18,3,3,2,NA,49.6,4.438,0.0894758064516129,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1616",49,19,43,4,2,1,NA,41.1,0,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1617",49,3,39,2,5,3,NA,458.5,27.913,0.0608789531079607,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1618",49,9,35,2,3,1,NA,49.1,20.597,0.41949083503055,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1619",49,13,26,4,1,2,NA,103.9,30.836,0.296785370548604,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1620",49,1,18,1,4,2,NA,0,0,NA,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1621",49,14,22,3,3,3,NA,99,7.41,0.0748484848484848,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1622",49,20,7,3,1,3,NA,0,0,NA,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1623",49,16,14,3,2,2,NA,159.8,23.98,0.150062578222778,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1624",49,5,14,1,2,3,NA,27.6,0,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1625",49,9,6,1,5,5,NA,83.9,13.872,0.165339690107271,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1626",49,13,11,3,2,4,NA,8.5,0,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1627",49,3,11,1,3,4,NA,47.1,1.492,0.0316772823779193,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1628",49,13,10,3,1,1,NA,47.2,13.395,0.283792372881356,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1629",49,17,30,4,2,5,NA,85.2,4.14,0.0485915492957746,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1630",49,6,10,1,4,5,NA,16.6,0,0,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1631",49,14,23,3,4,1,NA,30.9,3.89,0.12588996763754,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1632",49,2,5,1,3,5,NA,155.9,10.92,0.0700449005772931,"AS062",43.534939,-79.732912,"South",31431.8593230486,31.4318593230486,"Urban",0.2286,"2021","MW049"
"1633",51,20,25,3,4,4,NA,33.7,3.493,0.103649851632047,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"2021","MW051"
"1634",51,4,34,2,4,3,NA,213,7.17,0.0336619718309859,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"2021","MW051"
"1635",51,12,31,4,4,1,NA,95.7,5.4,0.0564263322884013,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"2021","MW051"
"1636",51,6,16,1,2,1,NA,127.8,3.85,0.0301251956181534,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"2021","MW051"
"1637",51,9,12,1,4,2,NA,46.7,10.088,0.216017130620985,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"2021","MW051"
"1638",51,21,15,3,4,5,NA,62.6,1.117,0.0178434504792332,"AS064",43.669676,-79.422881,"South",3692.60866191731,3.69260866191731,"Urban",2.67139,"2021","MW051"
"1639",54,17,15,3,1,5,NA,0,0,NA,"AS067",43.67876,-79.431977,"South",4811.40388831811,4.81140388831811,"Urban",3.17675,"2021","MW054"
"1640",56,3,37,2,2,1,NA,79.5,4.026,0.0506415094339623,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1641",56,7,30,2,3,5,NA,6.7,0,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1642",56,10,4,1,4,1,NA,0,0,NA,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1643",56,10,35,2,2,4,NA,59.9,0.991,0.0165442404006678,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1644",56,5,4,1,3,3,NA,0,0,NA,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1645",56,4,17,1,4,2,NA,95,8.81,0.0927368421052631,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1646",56,4,26,2,2,3,NA,61.9,5.91,0.0954765751211632,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1647",56,3,31,2,4,4,NA,130.5,18.469,0.141524904214559,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1648",56,15,38,4,4,5,NA,73.1,27.947,0.382311901504788,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1649",56,13,23,3,4,3,NA,17.2,13.41,0.779651162790698,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1650",56,21,44,4,2,5,NA,21.5,0.675,0.0313953488372093,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1651",56,13,40,4,2,2,NA,0,0,NA,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1652",56,18,12,3,3,2,NA,119.7,17.559,0.146691729323308,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1653",56,20,2,3,3,1,NA,0,0,NA,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1654",56,2,7,1,3,4,NA,11.3,0,0,"AS069",43.671068,-79.452408,"South",5987.40587556773,5.98740587556773,"Urban",2.24942,"2021","MW056"
"1655",57,10,38,2,1,3,NA,0,0,NA,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1656",57,6,7,1,5,3,NA,72.5,1.38,0.0190344827586207,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1657",57,11,24,4,2,1,NA,22.2,1.63,0.0734234234234234,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1658",57,9,38,2,5,4,NA,82.6,3.752,0.0454237288135593,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1659",57,15,17,3,3,4,NA,8.5,0,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1660",57,2,43,2,1,4,NA,78.7,6.66,0.0846251588310038,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1661",57,17,39,4,3,3,NA,0,0,NA,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1662",57,8,17,1,3,2,NA,0,0,NA,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1663",57,15,35,4,4,1,NA,36.5,4.455,0.122054794520548,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1664",57,6,34,2,5,2,NA,0,0,NA,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1665",57,2,42,2,5,1,NA,73.2,1.35,0.0184426229508197,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1666",57,13,33,4,1,5,NA,0,0,NA,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1667",57,7,34,2,4,5,NA,264.7,20.1,0.0759350207782395,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1668",57,12,38,4,2,5,NA,18.7,0,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1669",57,12,19,3,5,5,NA,203.5,13.71,0.0673710073710074,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1670",57,19,33,4,4,3,NA,70.8,32.26,0.455649717514124,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1671",57,14,10,3,3,1,NA,94,3.46,0.0368085106382979,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1672",57,14,1,3,2,3,NA,19.8,0,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1673",57,16,2,3,4,2,NA,27.9,0.922,0.0330465949820789,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1674",57,20,22,3,2,2,NA,0,0,NA,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1675",57,8,2,1,1,2,NA,236.5,26.12,0.110443974630021,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1676",57,10,37,2,1,1,NA,134.2,22.005,0.163971684053651,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1677",57,15,8,3,2,4,NA,47.5,20.018,0.421431578947368,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1678",57,12,25,4,4,4,NA,4.5,0,0,"AS070",43.67024,-79.462135,"South",6722.34816456428,6.72234816456428,"Urban",2.71762,"2021","MW057"
"1679",61,13,16,3,4,3,NA,73,4.873,0.0667534246575342,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1680",61,18,3,3,1,4,NA,31.2,1.142,0.0366025641025641,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1681",61,19,9,3,5,2,NA,80.4,6.69,0.0832089552238806,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1682",61,11,13,1,1,5,NA,54.8,8.16,0.148905109489051,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1683",61,12,4,3,1,3,NA,165.7,22.2,0.133977066988534,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1684",61,6,2,1,4,5,NA,189.6,8.52,0.0449367088607595,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1685",61,19,24,3,3,5,NA,74.2,3.52,0.0474393530997305,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1686",61,10,28,2,4,1,NA,290.2,18.028,0.0621226740179187,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1687",61,4,10,1,5,1,NA,0,0,NA,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1688",61,12,34,4,1,2,NA,39.8,1.03,0.0258793969849246,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1689",61,19,29,4,3,1,NA,38.1,5.04,0.132283464566929,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1690",61,10,44,4,1,1,NA,31,2.362,0.0761935483870968,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1691",61,16,21,3,4,2,NA,46.8,0,0,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1692",61,13,14,3,5,3,NA,92.9,5.767,0.0620775026910657,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1693",61,4,44,2,4,4,NA,48.1,5.58,0.116008316008316,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1694",61,17,27,4,3,2,NA,27.4,0,0,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1695",61,10,15,1,3,3,NA,139.7,24.178,0.173070866141732,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1696",61,17,42,4,5,4,NA,0,0,NA,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1697",61,13,32,4,3,4,NA,30.3,3.717,0.122673267326733,"AS074",43.654607,-79.607519,"North",18252.5904969499,18.2525904969498,"Urban",0.644411,"2021","MW061"
"1698",62,9,40,2,5,5,NA,152,31.58,0.207763157894737,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,"2021","MW062"
"1699",62,6,29,2,3,4,NA,64.5,9.92,0.153798449612403,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,"2021","MW062"
"1700",62,7,31,2,2,3,NA,145.6,14.801,0.10165521978022,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,"2021","MW062"
"1701",62,3,26,2,3,1,NA,129.8,7.916,0.0609861325115562,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,"2021","MW062"
"1702",62,12,12,3,2,2,NA,52.2,0.81,0.0155172413793103,"AS075",43.651476,-79.617876,"North",19093.8744133194,19.0938744133194,"Urban",0.697666,"2021","MW062"
